,"('1970-1976', 'ave')","('1970-1976', 'max')","('1970-1976', 'min')","('1976-1982', 'ave')","('1976-1982', 'max')","('1976-1982', 'min')","('1982-1988', 'ave')","('1982-1988', 'max')","('1982-1988', 'min')","('1988-1994', 'ave')","('1988-1994', 'max')","('1988-1994', 'min')","('1994-2000', 'ave')","('1994-2000', 'max')","('1994-2000', 'min')","('2000-2006', 'ave')","('2000-2006', 'max')","('2000-2006', 'min')","('2006-2012', 'ave')","('2006-2012', 'max')","('2006-2012', 'min')","('2012-2018', 'ave')","('2012-2018', 'max')","('2012-2018', 'min')","('2018-2024', 'ave')","('2018-2024', 'max')","('2018-2024', 'min')","('2024-2030', 'ave')","('2024-2030', 'max')","('2024-2030', 'min')","('2030-2038', 'ave')","('2030-2038', 'max')","('2030-2038', 'min')","('2038-2044', 'ave')","('2038-2044', 'max')","('2038-2044', 'min')","('2044-2050', 'ave')","('2044-2050', 'max')","('2044-2050', 'min')","('2050-2056', 'ave')","('2050-2056', 'max')","('2050-2056', 'min')","('2056-2062', 'ave')","('2056-2062', 'max')","('2056-2062', 'min')","('2062-2070', 'ave')","('2062-2070', 'max')","('2062-2070', 'min')","('2070-2076', 'ave')","('2070-2076', 'max')","('2070-2076', 'min')","('2076-2082', 'ave')","('2076-2082', 'max')","('2076-2082', 'min')","('2082-2088', 'ave')","('2082-2088', 'max')","('2082-2088', 'min')","('2088-2094', 'ave')","('2088-2094', 'max')","('2088-2094', 'min')","('2094-2101', 'ave')","('2094-2101', 'max')","('2094-2101', 'min')"
HR ror,0.5402372217612983,1.0,0.000466982367011,0.4997094744390802,1.0,0.000468501885103,0.5252054019897158,1.0,0.000891142326298,0.6040259247140459,1.0,0.000663551136504,0.5608134226443652,1.0,0.000529338180867,0.5381782719961397,1.0,0.000876357196323,0.5304396364042201,1.0,0.000642172284699,0.5486140207357808,1.0,0.000906375777778,0.5515241774475922,1.0,0.000632350243206,0.5065946370596007,1.0,0.000957872407006,,,,0.48163122999994146,1.0,0.00104673710928,0.5071768944739224,1.0,0.00071775658128,0.5428420735349985,1.0,0.000528268331465,0.5061936006324583,1.0,0.000412561882531,0.5121206496411664,1.0,0.000889540032595,0.4988013234699753,1.0,0.000581640645289,0.5092429692966962,1.0,0.0,0.4739373304562176,1.0,0.000811066519864,0.4795133344621676,1.0,0.000586314164813,0.5245036526111826,1.0,0.000522507942903
HU onwind,0.18925048160853664,0.968635919164,0.0044810337775,0.1872494516405996,0.987852617245,0.00375380064743,0.18566728546187353,0.985357106137,0.00529493522225,0.18871823356495068,0.980232229176,0.00310982378241,0.19554737942633196,0.9894509867,0.00390282606429,0.19029654817637837,0.97659754945,0.0034181309015,0.1919614603207732,0.977252709511,0.00461686657739,0.18910619123743333,0.97744185268,0.00354759350376,0.18956443988147517,0.983983398106,0.00274541392363,0.18325731999319606,0.98385444515,0.00313090901926,,,,0.19140613575460239,0.991329388927,0.00341389031795,0.191480629425836,0.978382752428,0.00286318848058,0.19651305352954362,0.992135288633,0.00345239732363,0.19091542911459639,0.99032822459,0.00315935095518,0.1921921444965818,0.995339482427,0.00331315990783,0.19128530624348888,0.996043588478,0.00390481318779,0.2011139257263584,0.987103017338,0.00403751335584,0.19229417314610034,0.991426824703,0.00380534376093,0.1933401450670708,0.988013559269,0.00356478870644,0.2053938685990321,0.993790006876,0.0048359601683
HU solar,0.13004373321421941,0.749810730725,0.0,0.13036344521340082,0.739299359305,0.0,0.13076990163634186,0.728324152559,0.0,0.12649310768502475,0.714537526491,0.0,0.12949885809022477,0.71678126033,0.0,0.13010090182347805,0.755490519064,0.0,0.12852840452449404,0.730283188609,0.0,0.1288708333267854,0.687343553246,0.0,0.1296649432003092,0.709137144295,0.0,0.1281129676069454,0.737371885419,0.0,,,,0.12832351228113728,0.68074952225,0.0,0.1276911317503067,0.695783950487,0.0,0.12671942954685778,0.710492955491,0.0,0.12683681784266468,0.686431198184,0.0,0.12583244785665754,0.704919841695,0.0,0.1261004977994885,0.68724069191,0.0,0.12532418912297963,0.676787756411,0.0,0.12745059865407415,0.681705901985,0.0,0.1261666155906873,0.712476122237,0.0,0.12385144989360176,0.690355365717,0.0
HU ror,0.5574425190305704,1.0,0.0,0.5425942407584684,1.0,0.0,0.47634448164006155,1.0,0.0,0.6234188786904429,1.0,0.00332294523355,0.5384888827559907,1.0,0.0,0.49442259417400236,1.0,0.0,0.5328664520112727,1.0,0.0,0.5533937081401377,1.0,0.00346251295606,0.5354425288994384,1.0,0.00337501271964,0.5018545493130426,1.0,0.0,,,,0.4980069175778065,1.0,0.00381532011194,0.5356649652976386,1.0,0.0,0.5334253442049514,1.0,0.0,0.5484702017494818,1.0,0.0,0.5391084825258202,1.0,0.00387059692421,0.574677836415584,1.0,0.0,0.5155825135195349,1.0,0.0,0.456711032509386,1.0,0.0,0.45187318275959615,1.0,0.0,0.5334282815737491,1.0,0.0
IE onwind,0.42084246510195383,0.99741043733,0.00802373579357,0.40238921209921513,0.99800071271,0.0061439996214,0.411589855399482,0.997815536502,0.00766947343279,0.4122120552503588,0.996774415283,0.00714803071875,0.40268380474770726,0.997543593129,0.00651044741292,0.4062404369401597,0.99705189577,0.00567868096867,0.41442378819284376,0.996689519482,0.00492936194945,0.41589336228016327,0.997894793674,0.00632523107493,0.40565612034236004,0.997939982697,0.0081618827639,0.4108278728660947,0.998187683973,0.00692380028491,,,,0.4078175433336152,0.997504430746,0.00626630973755,0.4166007711480221,0.997220201259,0.00536310184565,0.42291803581121734,0.997409162919,0.00727844209036,0.38269212824587984,0.99815428144,0.00643186828639,0.39675308199345943,0.997597146934,0.00568060484046,0.4014628935038101,0.998004860543,0.00625216793937,0.3971024929741015,0.997985924474,0.00530469828772,0.41392300428369455,0.997132016409,0.00657486866095,0.39133260445045204,0.997602910554,0.00525235500119,0.41151725109596426,0.997458646439,0.00648856784678
IE offwind,0.602791154120098,0.996768965225,0.01448170378,0.5808859671982802,0.996963838239,0.0133439571841,0.5893167343012835,0.996607322998,0.0311467951083,0.59163731449459,0.996436530778,0.023958075805,0.5844533645593755,0.996526166153,0.0120805765574,0.5920448163516088,0.998906367173,0.0272905204985,0.5891954231114834,0.995367278471,0.0321129907679,0.597408652478954,0.998219865822,0.0221714986689,0.5909754063830617,0.997865587998,0.0290862287362,0.5880410508312472,0.997325902056,0.023630391841,,,,0.5852581752530045,0.996494885383,0.016736929252,0.5957091482228286,0.99819288623,0.0116451708051,0.5962243081515639,0.997388222487,0.018483776643,0.560068887098553,0.997356189237,0.0139072492963,0.5724751399638337,0.998786814754,0.020246265484,0.5743757968076891,0.998218674057,0.0239985383809,0.5630226097567322,0.99777148507,0.0169034178223,0.5797228105012479,0.998113635188,0.0207086144098,0.5548726741209293,0.997213066253,0.0199537236589,0.5748831478544423,0.997603393162,0.0177037215579
IE solar,0.0876845609894363,0.652185001505,0.0,0.08871076736304631,0.669345966103,0.0,0.08888220924116588,0.66331878548,0.0,0.08640791627183189,0.65606154756,0.0,0.08675336558875708,0.660300972987,0.0,0.08594788792718969,0.649621723356,0.0,0.08614303429389333,0.63721805765,0.0,0.08599285294593699,0.655822728418,0.0,0.08884025151861409,0.643663642437,0.0,0.08382632905407843,0.64515357237,0.0,,,,0.08486841581347611,0.642763378607,0.0,0.08326758155331321,0.651447601907,0.0,0.08268612389244985,0.659750839264,0.0,0.08560511939426584,0.657143358702,0.0,0.08402370813644061,0.662254865633,0.0,0.08293562900914832,0.653233090098,0.0,0.08143971013128697,0.652141053243,0.0,0.08081691527682396,0.643888370339,0.0,0.08123574316776798,0.654033208421,0.0,0.0795749198465022,0.649824575438,0.0
IE ror,0.45103872097982045,1.0,0.00123068950874,0.4290419053214462,1.0,0.000632966915982,0.44595310135231747,1.0,0.0,0.4682452832760044,1.0,0.00094474754723,0.4510842524941834,1.0,0.000881907486065,0.42514199863007107,1.0,0.0,0.45652621173970415,1.0,0.0,0.46296001721978786,1.0,0.0,0.42464855744442426,1.0,0.0,0.4381099137810872,1.0,0.0,,,,0.42753810680252036,1.0,0.0,0.46976388277900044,1.0,0.0,0.4520508469651059,1.0,0.0,0.4089362980107152,1.0,0.0,0.4448202913821408,1.0,0.0,0.4477084480436957,1.0,0.0,0.44771212116981995,1.0,0.0,0.4347626918674738,1.0,0.00121095046138,0.42465468509299564,1.0,0.0,0.4601086788180501,1.0,0.0
IT onwind,0.2752923244139395,0.93095741708,0.0163248424173,0.2668994290503649,0.92746236434,0.0191256370286,0.27519167516090676,0.906707502264,0.0188603071027,0.27598939043049947,0.936672346696,0.0190523581408,0.28116117298203036,0.914031030752,0.0244409018033,0.2718580642220988,0.931609168241,0.0142986063774,0.2717179795759597,0.927157268228,0.017647405768,0.26481731042843465,0.923309068513,0.0109564891947,0.25904262544601053,0.88425961586,0.0151560343957,0.26577078480232086,0.887619101023,0.0147203491742,,,,0.26804294299469633,0.898394242972,0.016744001203,0.26766619691130683,0.910642701851,0.0182349931733,0.2734354585968077,0.903846407778,0.0189700118969,0.2750174641413046,0.876834333538,0.0137435206677,0.2716480881243506,0.931154455,0.01100172564,0.26831904943890306,0.926335227804,0.0139376919462,0.268976044537537,0.941222162932,0.0157165266544,0.2618422584449337,0.928370675159,0.0157711236249,0.2618033907782082,0.938238667177,0.0157245382213,0.28211372823885694,0.92616497372,0.0159455204875
IT offwind,0.3140808146355084,0.972379387282,0.0187548529721,0.31045536559237613,0.979411002779,0.0170135802861,0.31657074621726156,0.971021683336,0.0194099349443,0.31464930753816367,0.977066795846,0.0153418453679,0.31761287750551415,0.963607065241,0.0196875280025,0.31368485938312446,0.968485901125,0.0166367170432,0.3197202590537822,0.975024838033,0.0172798036983,0.3029826399877303,0.973870284928,0.0151754015167,0.30575674311565865,0.967364757948,0.0131869011487,0.3035059293055892,0.976452799312,0.015508167532,,,,0.3039947330450926,0.972187123901,0.0145668084109,0.30171107925050794,0.975534513874,0.0178174374245,0.30427212483612615,0.969857836057,0.0157182541977,0.31137185909322784,0.977183943574,0.0152729266055,0.31213806394262694,0.967495319622,0.0168249555459,0.29641579735138057,0.968631898915,0.0158453516209,0.2909420097579218,0.97273070844,0.0166139839702,0.29394191998924807,0.990027240932,0.0157212266774,0.28866138473029096,0.967609960763,0.017320563039,0.30582482511689824,0.973892380991,0.0135056271062
IT solar,0.1377128319808829,0.701144333823,0.0,0.13685552677363222,0.675287837646,0.0,0.13697672359578622,0.66900350823,0.0,0.13667385899270285,0.677627036492,0.0,0.1372982719776016,0.680233534978,0.0,0.1359778161511427,0.665687795555,0.0,0.1356310468800969,0.678851427508,0.0,0.13607135118980457,0.666543949603,0.0,0.1372823999555511,0.666816422649,0.0,0.13500336026860688,0.665247374639,0.0,,,,0.13610557065786985,0.668957621703,0.0,0.13666163906145343,0.668922995826,0.0,0.13453859228273585,0.671340796059,0.0,0.13529909879604934,0.671630187437,0.0,0.13491227326496508,0.676731458303,0.0,0.1351610550448907,0.671419843101,0.0,0.1345920111505571,0.662378884834,0.0,0.13494915125006945,0.673455201656,0.0,0.13450951865052324,0.654758222083,0.0,0.13399467291789,0.664477288682,0.0
IT ror,0.5155397854498549,1.0,0.00124239773952,0.5082494367018555,1.0,0.00248436536419,0.514439524454959,1.0,0.00100126556329,0.5166418823448098,1.0,0.00327868391568,0.5340109368919682,1.0,0.00270180095559,0.5432124994887249,1.0,0.0011588906254,0.5026646885194581,1.0,0.0027448344747,0.5498572832498976,1.0,0.00379346456926,0.5305559598139777,1.0,0.00131293636275,0.5043917239177048,1.0,0.00167670892154,,,,0.5026843112019336,1.0,0.00121593373992,0.4886889720754282,1.0,0.00155899348955,0.5404594197750332,1.0,0.00516584787875,0.5285530534515558,1.0,0.00211798844111,0.4992174892781092,1.0,0.00179974153987,0.5255455386196153,1.0,0.00197443592285,0.49440967389258555,1.0,0.0011565638233,0.4629741409510964,1.0,0.00101138948845,0.4757182880289953,1.0,0.00163055098431,0.4855864804144142,1.0,0.00167238620168
LT onwind,0.26836185354928327,0.997014717661,0.00292028998549,0.26453615549522413,0.997646635135,0.00341734293768,0.25778592734142014,0.99708425977,0.00317552545286,0.26402202991716456,0.993071363412,0.00279355595553,0.26881893381974653,0.997641428075,0.00306298057641,0.2740040524713148,0.99435563742,0.00368458895941,0.2646434075528716,0.994273824991,0.00329740344028,0.270144107393,0.997712368193,0.00330451052121,0.26874034510241895,0.996524137086,0.00322310192015,0.2714188204293496,0.996225146019,0.00316300675198,,,,0.2761770674221178,0.998051455216,0.00333353541612,0.2681530747502214,0.998048704175,0.00374576081867,0.27476681446506807,0.997893560443,0.00252498307092,0.2637905165879021,0.996670927592,0.00292627757182,0.2723954411402391,0.9975230787,0.00301187360393,0.274045723379176,0.997880417783,0.00300422466478,0.2761596438459162,0.996004188404,0.00402540815484,0.29599380573614303,0.99845424824,0.00339579994716,0.2793991719584842,0.996902304733,0.00370596175595,0.29078411355450196,0.998075159374,0.00309400938822
LT offwind,0.42147701970013995,0.994699952947,0.00284231224199,0.4271632805921364,0.994098966236,0.00267618473401,0.4258579576072533,0.994279810371,0.00225081273735,0.4260359922645586,0.995069013902,0.00240995468565,0.4112790151774172,0.994440768365,0.00267449692926,0.4376968854260321,0.994588896192,0.00268341332807,0.4211228374753813,0.995491833534,0.00256233699865,0.43133412928198656,0.995658484763,0.00286304613421,0.4386506946879643,0.994560078976,0.0028537643541,0.42186785731287335,0.994929453703,0.00229539138671,,,,0.4322587949091898,0.99481708141,0.00259793474392,0.44099847104595635,0.994311045042,0.00264931671468,0.43742096317330686,0.994739086333,0.0030160818011,0.42812653569915265,0.994297198123,0.00266480152172,0.4427173486218524,0.994769243017,0.00228961768425,0.44120703064509414,0.994270040546,0.00228550137953,0.43903449057061017,0.994642159663,0.0028904518384,0.45866721163234697,0.994835464881,0.00238703217593,0.4476093650343662,0.994857743328,0.002386492022,0.4599426981823949,0.994848019436,0.0023845506952
LT solar,0.09801236470555817,0.788969159171,0.0,0.0989115469571117,0.792001742059,0.0,0.09723640759511551,0.771109318071,0.0,0.09632357571761521,0.769396008958,0.0,0.0975381949994237,0.777710068288,0.0,0.0976237409531542,0.813768364686,0.0,0.0968575998172645,0.738629722094,0.0,0.09455850843247803,0.699510212901,0.0,0.09518659604317412,0.777689665537,0.0,0.0951974946550078,0.777790482207,0.0,,,,0.08962267594701817,0.784827926177,0.0,0.09269909988919886,0.722112965633,0.0,0.09025244191543791,0.735032138117,0.0,0.08972305868288134,0.693156705425,0.0,0.08940141329550484,0.730779420397,0.0,0.08892660766487943,0.696941076637,0.0,0.08756307957051523,0.699870210145,0.0,0.08541401087075456,0.677497827004,0.0,0.08710397307924474,0.749057689606,0.0,0.08265796593178834,0.683579064353,0.0
LT ror,0.17419831424069784,1.0,0.0,0.1425795472560837,1.0,0.0,0.1497012361614121,1.0,0.0,0.1887613452390434,1.0,0.0,0.20584518223995374,1.0,0.0,0.15368924936840755,1.0,0.0,0.165129014870176,1.0,0.0,0.1761782308721773,1.0,0.0,0.17623320862220193,1.0,0.0,0.17028552471355476,1.0,0.0,,,,0.21545692383564605,1.0,0.0,0.18686424264116178,1.0,0.0,0.19454717115974637,1.0,0.0,0.187036816574545,1.0,0.0,0.21576841700500293,1.0,0.0,0.21116211673547755,1.0,0.0,0.20683195407613666,1.0,0.0,0.2393346320321351,1.0,0.0,0.2207243242500935,1.0,0.0,0.2607759209028909,1.0,0.0
LU onwind,0.2711998667774115,0.999330639687,0.00195889562338,0.2618447063563171,0.999410427081,0.001510454075,0.2709740507128231,0.999250125433,0.00189947888256,0.2887743216473782,0.999468532299,0.00155977992467,0.28847643968195225,0.999505081655,0.00141556682356,0.26008548394855396,0.9994296093,0.00164647379775,0.26961257962197327,0.999435643433,0.00148922776522,0.27288184134541904,0.999496511304,0.00139895488836,0.264780393743927,0.999250699304,0.00165887545989,0.2652183633774195,0.999279750273,0.00170530815227,,,,0.27021107896557023,0.999242215214,0.00149247392431,0.2704024023319484,0.999562108854,0.00141368518902,0.27832620193322893,0.999449809074,0.0015101807505,0.2619858306623665,0.999273468924,0.00154811955056,0.2759282497452131,0.99925527854,0.00168437758393,0.27805931029182823,0.999543947999,0.00150823702905,0.2787841849687252,0.999465547966,0.00169826681656,0.27167717422165244,0.999432645258,0.00161677555637,0.2818831752388749,0.999528483083,0.00177823369811,0.2918424643531822,0.999344897848,0.00128355015471
LU solar,0.10154439789052641,0.694938251625,0.0,0.10039246571635382,0.675956934295,0.0,0.10022534546891211,0.673388614473,0.0,0.09533083713000871,0.666957665805,0.0,0.09682669211675583,0.696144564537,0.0,0.1017971894614898,0.692005787473,0.0,0.0973172411415194,0.672191545925,0.0,0.0958737839284542,0.662230578247,0.0,0.0990610807988961,0.686578335337,0.0,0.09592274228978037,0.676030335009,0.0,,,,0.09536286826806925,0.668220912291,0.0,0.0967481860861682,0.667988951653,0.0,0.09344764711254745,0.672780194041,0.0,0.09776259295118937,0.661033926791,0.0,0.09436224008645598,0.660127680691,0.0,0.09277267813343897,0.663742124867,0.0,0.0941294131664331,0.663363141413,0.0,0.09708978998937075,0.654101650187,0.0,0.0963549345968893,0.676443239857,0.0,0.09245941534225006,0.647973014201,0.0
LU ror,0.032817654814753884,0.298769889974,6.55980354056e-05,0.028959280700763583,0.232183384663,7.22659302234e-05,0.03133734623860756,0.249583098172,0.0,0.036957235762146295,0.255300594928,6.75094608189e-05,0.03551296627030829,0.275863080989,6.19883783607e-05,0.028703229704751265,0.298010849981,6.33568976063e-05,0.02980958473066817,0.285718637035,5.942867478e-05,0.03527272080177294,0.277094228171,7.70496925242e-05,0.027484775214880637,0.249721923532,4.67523099172e-05,0.034324867764377195,0.233309246542,0.0,,,,0.03728185523706955,0.336953792329,0.0,0.03169950580373966,0.237777490929,5.25330404789e-05,0.03663526930995631,0.312143445397,5.85415105242e-05,0.029891470058755303,0.300816737526,5.84973222681e-05,0.03654471119109155,0.335401763337,6.03072158162e-05,0.036855724262441526,0.245328818888,4.58255295688e-05,0.034413819096924404,0.402033694541,0.0,0.031350132386227685,0.297849680448,3.84018622029e-05,0.034582011389480104,0.277797021323,0.0,0.03939925198923408,0.290961639367,4.6012237126e-05
LV onwind,0.2863637049077448,0.992373882447,0.00359633876199,0.2829295733633931,0.993778818264,0.00433067031971,0.27872009489207733,0.9958858299,0.00327248695039,0.27828824531868995,0.994760908681,0.0046487164008,0.2812768517724192,0.994839222752,0.00282703354206,0.2938989220877834,0.994183010901,0.00369909900141,0.2830905143848968,0.99608542562,0.00409746451254,0.2881092353059212,0.992060165512,0.00321982625782,0.28556107726652435,0.992167878458,0.00404129682938,0.28559356299798133,0.993009869674,0.00331034884504,,,,0.2965922362439794,0.995085944287,0.0036967202947,0.2926210825313053,0.991190674691,0.00356673939819,0.2955890253557069,0.99668650257,0.0040270886477,0.2851100803698252,0.993587981777,0.00403046842168,0.28937725375326623,0.994432775969,0.00331357765189,0.29390566113762706,0.995275069774,0.0032089908572,0.293095092075758,0.995116261331,0.00426090692815,0.3143159655561506,0.994743040662,0.00368410843353,0.2969719206010734,0.996813172786,0.00342156897537,0.30256527115606274,0.995302980155,0.0031798510628
LV offwind,0.40983675031800476,0.997185418816,0.00487663432484,0.418388155842223,0.996299949976,0.00412957512517,0.41269884060440193,0.996143683945,0.00507247195919,0.4124679045912349,0.99697449417,0.00465732508003,0.39196192000369,0.997059922439,0.00622759954077,0.4255874905624813,0.997229934966,0.00574648476211,0.4113278710087886,0.996949056596,0.00467943734404,0.4169351628587165,0.996964836177,0.00465076288961,0.4272303425326338,0.997188019827,0.00466134588765,0.4080638295029571,0.997033424775,0.00311345293598,,,,0.4227511132085687,0.997167798804,0.00401912419857,0.4328722053962446,0.996525133036,0.00533786017365,0.4239855103591546,0.996913672855,0.00413398374223,0.41587983996591876,0.996475241968,0.00494014655038,0.42732801551877403,0.997851983212,0.004927336148,0.4311034401914932,0.996259329647,0.00587811373604,0.4268941987252469,0.996552583749,0.00650191513326,0.44498406284488173,0.996664582962,0.00496502652436,0.4282952051467781,0.99669329722,0.00621887511859,0.43954905722101095,0.996648212038,0.00527529340161
LV solar,0.09488639164576396,0.751211922139,0.0,0.09681958299122768,0.76667779644,0.0,0.09465740655981578,0.756887775642,0.0,0.0947252630598317,0.772342051057,0.0,0.09662806465379278,0.761753935032,0.0,0.09415751912914427,0.798421654907,0.0,0.09397443068411504,0.736088018938,0.0,0.0918702451168597,0.760280501216,0.0,0.09299504096883518,0.75981891808,0.0,0.09301367062294484,0.770355380774,0.0,,,,0.08691855186009502,0.725654194821,0.0,0.08915995786330366,0.698289534279,0.0,0.08820499434211274,0.743513775753,0.0,0.08708988199488714,0.708510032834,0.0,0.08736188436302644,0.704502600906,0.0,0.08686864414053459,0.719709909681,0.0,0.08341677006022397,0.685588468753,0.0,0.0823600918320899,0.684458182553,0.0,0.0842907733599723,0.725073260004,0.0,0.07950689624122506,0.6746590701,0.0
LV ror,0.4653031635094663,1.0,0.0,0.44564713446157256,1.0,0.0,0.46395084337169895,1.0,0.0,0.4959020825913037,1.0,0.0,0.5027287353850377,1.0,0.0,0.48132969485727145,1.0,0.0,0.44041480770136776,1.0,0.0,0.47994022180589874,1.0,0.0,0.477901554697237,1.0,0.0,0.4639775951161346,1.0,0.0,,,,0.5725586461897085,1.0,0.0,0.5320174490061513,1.0,0.0,0.5050465048255752,1.0,0.0,0.5162267485930889,1.0,0.0,0.545812574681985,1.0,0.0,0.5616130237147402,1.0,0.0,0.5955199740725865,1.0,0.0,0.598009295299174,1.0,0.0,0.5679149757120672,1.0,0.0,0.6623773985754845,1.0,0.0
NL onwind,0.29906089259835367,0.997533372482,0.00276367324472,0.29406509458116836,0.998050973521,0.00238511034864,0.3031026186931907,0.997540776347,0.00278465705119,0.31316603773038015,0.997331487155,0.00306576224006,0.31610082784478316,0.997535845176,0.00292952416112,0.2968935840312963,0.997931830142,0.00360926047059,0.3028043756285943,0.997007910781,0.0031156254447,0.3065937988357565,0.997572386246,0.00343681260591,0.30094145844225756,0.997062217193,0.00306011908551,0.29683001793541586,0.998352560506,0.00367097930246,,,,0.30079587046493084,0.997969135818,0.00273002037702,0.30250826215950116,0.997346069612,0.00262658049039,0.307666309899181,0.9980687725,0.00281784777878,0.2817771167227287,0.996917681658,0.00301396903735,0.30430839917457386,0.997680713362,0.00305485936153,0.3124719923456581,0.997579921612,0.00401876918999,0.3085713194860515,0.997322627374,0.00249988319554,0.313825588915146,0.997932827535,0.00378639219901,0.31126736200141375,0.997638705014,0.00312270061436,0.31750120188138853,0.998027985302,0.00261295209298
NL offwind,0.495667487576577,0.999365944012,0.0063125535902,0.49595427329597697,0.999600764432,0.0066062498543,0.5075258223111315,0.999384512091,0.00584615529383,0.5104815714272062,0.999324700046,0.00522798816235,0.5102576919095823,0.999568826847,0.00445838513799,0.49645653977753357,0.999210870384,0.00586763224163,0.5070744522744722,0.999396949873,0.00775657298285,0.5135912697097522,0.999658473862,0.00684784686256,0.5056291721949505,0.999519880582,0.00714413662967,0.49899364941351165,0.999535388109,0.00461844194662,,,,0.4924276926948625,0.99951672682,0.00680132463861,0.5007353727008756,0.999486082336,0.0063829749364,0.4997202952290292,0.999369655449,0.00387087910729,0.4751953533679808,0.999570505586,0.00850781229713,0.49699939400435267,0.999617714294,0.00547359796763,0.49899639540657664,0.999478590992,0.00608154837045,0.4932059355334914,0.999379591488,0.00346158532513,0.5076758297707147,0.999348256179,0.00599695320847,0.49634254944565775,0.999425129171,0.00561674373184,0.49973894017965353,0.999549403328,0.00608491754074
NL solar,0.09731553510395585,0.664598615391,0.0,0.09793768153671945,0.661456587326,0.0,0.09657794333645513,0.645743068179,0.0,0.0915113708570909,0.637213015884,0.0,0.09304729203129443,0.662550583685,0.0,0.09686631249514423,0.695510815134,0.0,0.09317016664719145,0.654610309872,0.0,0.09280188250793703,0.651415456266,0.0,0.09381864467557462,0.646911982156,0.0,0.09246996528398205,0.650539896595,0.0,,,,0.09065900783625713,0.654123566124,0.0,0.09024415410952775,0.645271952411,0.0,0.09017206720505143,0.64756053069,0.0,0.09212674114950153,0.634074265686,0.0,0.09008226642858846,0.644250168308,0.0,0.08849794008203421,0.655903127542,0.0,0.08907218656322365,0.645169369642,0.0,0.08917816614307243,0.632888848471,0.0,0.08979684849680446,0.656612121035,0.0,0.08389767391879852,0.629681655423,0.0
NL ror,0.4842323464029865,1.0,0.0,0.4973076185886939,1.0,0.0,0.4970398998152984,1.0,0.0,0.6006124105171139,1.0,0.0,0.5654261282355315,1.0,0.0,0.46321728285356917,1.0,0.0,0.4967386205904853,1.0,0.0,0.5160029976966534,1.0,0.0,0.5104494411432879,1.0,0.0,0.5108450415322612,1.0,0.0,,,,0.5839280039119428,1.0,0.0,0.5367258722277659,1.0,0.0,0.5405799542058929,1.0,0.0,0.4813792718087737,1.0,0.0,0.5489976881385803,1.0,0.0,0.5569496344757006,1.0,0.0,0.5072685156955251,1.0,0.0,0.49404008957494316,1.0,0.0,0.48052120893294065,1.0,0.0,0.5618041648505966,1.0,0.0
NO onwind,0.3947229614444685,0.961302339868,0.0249822341567,0.4001378024986009,0.965099102792,0.0204768904951,0.40446888518058666,0.976025766602,0.0235736557228,0.38710986947564885,0.961208225446,0.0204704385464,0.40503884969453513,0.962172424832,0.0208374388293,0.3966342458318087,0.963047616432,0.0273028944313,0.4024637306520683,0.975346446399,0.0176598298747,0.408621853973967,0.95991664867,0.0212125422207,0.3869215486565858,0.97306986564,0.0207774044442,0.40793514632047084,0.972064128058,0.0140187788187,,,,0.4001815349204032,0.96192185116,0.0173134876989,0.3905236925249418,0.973416209917,0.0106935167316,0.39933742507993975,0.974831066616,0.0199674728273,0.38295948817825404,0.95581533153,0.0140772561535,0.3930655101937939,0.965911256166,0.0143215203462,0.3879756884854991,0.968417013353,0.0161511664004,0.3808637574836138,0.961105180282,0.0212270412872,0.40120285309146786,0.964380128167,0.0177764505364,0.38983428955907895,0.973902826771,0.0250876032089,0.38368621415495774,0.975781626601,0.0173082646619
NO offwind,0.5046252031808088,0.97394834291,0.0288386250967,0.5040668355958231,0.985249711112,0.0316370280912,0.5091726252638586,0.975652538498,0.0443116839323,0.49467559066154054,0.971986757807,0.0413644225379,0.5172389229967611,0.978851489243,0.0447310371962,0.502021728043845,0.975416803116,0.0396262814855,0.5061222711529927,0.989351750546,0.0532260222005,0.5137352103727193,0.981004025541,0.0363121292828,0.5023347771898944,0.971202633658,0.0439477068663,0.5203933565871145,0.977194930231,0.0559241671391,,,,0.5000585174557615,0.980130628276,0.0475521787507,0.49999496111042535,0.983583600709,0.0367121896574,0.5028126385148582,0.982306533142,0.0382461452332,0.4873103866965476,0.979461397255,0.0384965358072,0.4960966872721742,0.985209255546,0.0441773581582,0.4906337893556472,0.985968663341,0.0392500045087,0.48641547964365467,0.980057245126,0.0317531439391,0.5022713124346542,0.983138764707,0.0298501068472,0.5006404507747525,0.981857075579,0.0340654181471,0.47973824112661295,0.973687189441,0.0461965880232
NO solar,0.10617045680673055,0.768210069416,0.0,0.10296448595414852,0.767156021943,0.0,0.10194511862324285,0.761260341876,0.0,0.10449427650516431,0.779075175337,0.0,0.10369492040337247,0.75109893819,0.0,0.1006033889446646,0.760485214505,0.0,0.10038862664603358,0.779582925552,0.0,0.09720419314709054,0.755324779303,0.0,0.09973552237560487,0.770238883661,0.0,0.09729561074767415,0.746665185203,0.0,,,,0.09326941357159893,0.720065767177,0.0,0.09313004717853791,0.772651303508,0.0,0.09305406538471933,0.752885049804,0.0,0.09097715166282684,0.74001217444,0.0,0.0909258229618104,0.749887319224,0.0,0.08981375889610123,0.732916003335,0.0,0.08772794379102673,0.74400037467,0.0,0.08534552134812966,0.719922729781,0.0,0.08511156208992374,0.736862338881,0.0,0.08472712318269776,0.697572138598,0.0
