bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
DK,offwind,0.00203120695588,0.00167435378189,0.00973087880002,0.00411518474596,0.00504013641588,0.00437627519335,0.0194668357801,0.00563796870421,0.00357319584148,0.0199336198428,0.00548108113652,0.000862496708299,0.0139177164834,0.0124739267584,0.0107460706316,0.0305076628589,0.00271884588451,0.00646980468113,0.00159768018531,0.0286207834709,0.00704078403558
DK,onwind,27212.893164,2541.79424374,8953.68982439,2707.82576274,2413.89333465,2951.56408239,13112.7278926,7576.89276716,12563.2932003,18324.7049236,5099.26093869,13052.0087053,8028.18122604,3233.95559487,18723.4278548,18702.8584785,27212.86648,977.024589268,8547.81664388,2208.61683044,27212.8929175
DK,ror,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
DK,solar,0.00317861634426,0.00362579328981,0.0217964289257,0.00933405639756,0.00892937767732,0.0124084290669,0.035569114827,0.00977038556868,0.0108107274467,0.04444389891,0.0104053311161,0.00124776054847,0.0345351860608,0.0206148384505,0.0215036253979,0.0586346732719,0.00539658502789,0.0125739158034,0.00353011354229,0.0609548633858,0.00926457871099
EE,OCGT,1310.00376115,0.441168863561,1652.46753851,839.476465817,1134.93780207,1368.22483426,1048.47215089,1198.39558052,437.222202072,661.963207969,337.483136782,1217.08530537,0.0760683290284,1259.78158006,1300.25573036,1572.12442323,540.540002172,1045.11191288,1328.15815065,1254.56810134,479.505546329
EE,offwind,0.0013857670687,0.0016259415302,0.0100686670996,0.00386303827648,0.0044707921563,0.00477095338512,0.0195254827207,0.00488577137691,0.00529973300532,0.026056069367,0.00543393121484,0.000837727414325,0.0161226687934,0.010534948707,0.0116685754571,0.0371559101304,0.00282415078788,0.00804113862013,0.00225963633328,0.0297832100252,0.00678764570577
EE,onwind,2254.8963709,3809.56449944,2036.87371481,2026.68026932,2485.62177356,1937.88894384,2274.58830815,2673.6987511,2372.87732607,2515.26160397,3251.81477176,1811.48681577,3775.76623566,2555.87765785,2023.82972034,2718.94837041,2547.5046241,2225.44140113,2477.85305944,2193.23909377,3312.52588941
EE,ror,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
EE,solar,0.00293327989207,0.0029517135906,0.0313445939286,0.0114014601365,0.00927463514282,0.0144680124907,0.0350598676285,0.00952746761334,0.0116632066629,0.0393059343813,0.00927165321685,0.00112796561352,0.252662072108,0.0218839650541,0.0196590369447,0.0508359093956,0.00514427129648,0.0112217311046,0.00313437365989,0.0661613462403,0.00816645159909
ES,OCGT,12608.1682143,13050.0308228,8123.24523741,7148.78172708,12481.6466564,8930.94996542,1655.32620342,12342.3794087,13599.7906632,11244.8828861,5107.97969628,8102.86567825,2211.29643943,15681.7350276,7818.96139273,21012.364885,2302.19118103,1099.2221877,16725.309425,5349.8042875,11711.7354077
ES,offwind,0.00128009307081,0.00157466702097,0.00766412364597,0.00334672245737,0.00526014930343,0.00326014054852,0.0150854545751,0.0026472852339,0.00428300326238,0.0138574796329,0.00472287823482,0.000705499979167,0.0112227060972,0.0115497792858,0.00894445366449,0.0183022390452,0.002011834291,0.00523948078394,0.00165954594923,0.0259963249326,0.00383988762649
ES,onwind,69041.8277413,53668.5292284,67431.5908783,55646.5020693,58661.9677381,62355.067173,63148.8294492,58598.3289764,58912.1181596,58902.7478913,65874.6267682,64903.5215591,55111.6799786,57507.8317837,62785.2349837,50227.5901536,61764.4844472,69436.9577275,56527.3262849,65612.9188157,62587.1639528
ES,ror,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926,1044.35190926
ES,solar,15476.5675599,25158.7988618,23783.4038427,27855.9617136,27724.0031175,19807.9951901,21942.0386968,19164.2885566,29983.3584446,25386.9560676,24171.0900174,29780.3638227,32221.7358084,35034.5214254,35906.6143353,41800.0785369,33836.7134562,36268.9152779,47572.121432,44327.3740003,48020.1907415
FI,OCGT,6175.82591303,6691.43451189,8247.26582458,3596.98777733,7128.44786791,7461.73208106,3324.01980971,3612.31137914,4982.265377,4884.39117331,4480.4550617,5749.30920603,1359.57791714,4620.00204328,4052.52750361,9890.47914208,5513.92418021,7684.41943971,3364.79467746,4451.99349361,4190.76878924
FI,offwind,0.00119434459854,0.00147568960049,0.00781535627777,0.00334913308321,0.00376117561288,0.00400990744272,0.0158372409368,0.00411597594478,0.00374467284244,0.0181515976469,0.00469787590763,0.000590834030889,0.0130654474884,0.00986416976393,0.0100156299796,0.0308947365471,0.00247003701238,0.00671214720353,0.00177897835236,0.0272239252102,0.00556891585605
FI,onwind,1016.5222994,17521.5531529,3022.60087363,5826.37797388,2293.75199475,2326.34678312,1381.77426123,6563.70286536,6319.68105882,14783.3512766,15238.3819067,1129.95935197,4254.53545871,13147.5846437,7942.01134068,9828.04798246,6972.6251728,6311.46488496,5623.75979161,0.550285855145,11626.656262
FI,ror,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0
FI,solar,0.00235931935309,0.00255585717605,0.0165580962469,0.00732221860263,0.0069377357931,0.00871448041237,0.0253312213778,0.00814144305598,0.00886262997617,0.0336486129956,0.00735459482321,0.00090649875541,0.100052873783,0.016174761613,0.0166798783743,0.0410247417375,0.00377793651956,0.00874755539479,0.00249303862688,0.0428898089907,0.00720982635634
FR,OCGT,42621.170809,38276.1055157,37567.7060398,54565.6176761,40546.474686,36102.0069059,44961.3520548,47302.8342294,45975.925235,41652.0148481,49555.3790559,37144.7145297,45185.7989713,28955.7529631,60553.8458881,33630.7770119,45451.0068991,41192.1948345,36450.144207,34908.8261271,31012.4614452
FR,offwind,0.00247272993652,0.00254255443796,0.0123551921061,0.00529919057792,0.00857998104213,0.00513831794368,0.0328988642338,0.00489917815901,0.00496657418127,0.0184192706979,0.00648325952749,0.0010811037434,0.0177984567134,0.0145498043865,0.00880581570432,0.0242589307189,0.00268559230513,0.00635198333202,0.00190543826607,0.0336077014224,0.0044680853288
FR,onwind,78285.7241605,76692.4321527,76501.4811845,74198.3476386,76661.7374722,77718.7612079,74431.5388071,72254.6461417,58741.6408131,78446.3444577,65443.5438279,64580.9417124,69928.1782475,49745.6027322,54512.6168628,57606.5723176,37402.7594118,34465.9275219,61892.5165827,52122.4702877,66987.9449665
FR,ror,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768,14122.7428768
FR,solar,0.00606969216766,0.0047308886912,0.0448924888555,0.0175170706479,0.019821203975,0.0156966875836,0.0992496956066,0.019681649418,0.0143054505202,0.0662045414753,0.0188709631897,0.00244461384788,0.0382536933315,0.043936519197,0.0400050378009,0.0983648388608,0.0092858238864,0.0253066622999,0.00627671665849,0.143313157761,0.019161344931
GB,OCGT,22759.9819714,28253.1969723,21365.5123218,13175.0044063,18535.5866029,28274.1779568,23377.073023,28616.8400961,17582.1227022,37915.8668942,21852.5166132,27891.443843,17636.8445572,26870.5179866,8440.43906043,19483.5024288,17935.5415398,25026.622211,31777.5818889,31447.4864895,17393.3023116
GB,offwind,0.00218590013044,0.0017771038199,0.0133950444011,0.00589483954465,0.00938675733056,0.00325748948504,0.0298886961241,0.00437372768592,0.00703808587166,0.0256170046346,0.00533550625758,0.00115225622089,0.0176760989865,0.0131253327642,0.00792855343371,0.0210876212708,0.00286262926008,0.00606509677006,0.00168636934893,0.0256900540676,0.00434910290371
GB,onwind,120475.337787,103561.50645,124683.059443,116248.086123,107945.430757,137483.391958,100205.201483,116492.888283,117976.900649,102109.679533,118685.056572,114879.032096,114514.269273,123273.909329,122783.58904,122228.434362,143561.942953,136187.82462,124568.256243,113246.78904,149880.4518
GB,ror,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0
GB,solar,0.00248601534264,0.00264037871205,0.0154896880508,0.00740699356968,0.00751210228365,0.00711531581541,0.033784647875,0.00843247707192,0.00605876451743,0.0313860760946,0.00747934631175,0.000974531308598,0.0220885985701,0.0163397022375,0.0153474266853,0.0465968985789,0.00372058593791,0.00931657815724,0.00240956093755,0.0403299990034,0.00765719164992
GR,OCGT,1528.71049513,2644.80464019,3724.7359008,65.3571191167,3003.78641578,4974.06016026,2539.1271018,1054.75231127,2560.17265407,1418.29625759,0.0215395933855,4772.32086655,937.780317142,1548.6070363,2427.6004247,448.721345953,0.0101196074443,5186.45342561,5627.29940171,20.0215511231,3094.85923274
GR,offwind,0.000842423259053,0.000948722367267,0.00556235797487,0.00191962520486,0.00259403664499,0.00153535769012,0.00790620666512,0.00189218504932,0.00274482793993,0.00772467525202,0.00224998749939,0.000351828060429,0.00720141876629,0.00620984330004,0.00389812263897,0.0107719901659,0.00118643935743,0.00316442817423,0.000777025446186,0.0103247682417,0.00250242520796
GR,onwind,35345.5173855,23197.8912969,25894.3317975,27572.2343822,28703.8691154,22717.7381485,26114.3161468,23081.6082959,32228.5732877,26004.8138495,44100.8731771,20366.8230965,25974.7606238,27472.4254366,23259.3745942,44040.4172497,31920.0394668,26763.6792088,25588.2635775,46055.3010063,33222.9892479
GR,ror,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0
GR,solar,1.38777968176,830.810068408,2196.75203642,665.138271265,1.44980508688,3405.31376286,0.984681417476,0.290611715023,0.0972327456388,874.640629447,0.180907191354,2940.27580106,3996.8153725,2183.96869788,2362.70335423,0.506255385293,2427.59462386,3255.6738276,5160.15997826,0.546617203813,3527.0325325
HR,OCGT,2149.92141591,2264.42400146,2915.4490794,1435.23105417,2268.87081204,913.671280055,22.121049052,1199.46938656,1832.14832753,1234.12290945,531.535582549,1747.51687204,1424.14669938,1918.22064609,1630.13831215,1209.7320818,789.002537824,2640.13632378,3166.44266167,1450.10651823,2023.80948955
HR,offwind,0.000905868278209,0.00124402227327,0.00507149547689,0.00238485975742,0.00235244946125,0.00249068978252,0.0100230752105,0.00179041381982,0.00285031592382,0.0119744188977,0.00253167039196,0.000347907487504,0.00874714843486,0.006109654299,0.00580581865238,0.0161111882741,0.00143841763998,0.00344220275942,0.00107183715865,0.0158099851351,0.00278542352825
HR,onwind,0.00549378620417,0.00734680996099,0.0493709103912,0.0170791627396,0.022921025443,0.0177886883216,0.065203179563,0.0211974341743,0.02295761075,0.135879929383,0.0209054720821,0.00298705861835,0.0693942830185,0.0542029235553,0.0608683900762,0.126840471666,0.0108237599308,0.0282648568177,0.00821550280176,0.252753958733,0.0240917524612
HR,ror,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
HR,solar,0.06413958707,0.0687624831345,217.41095368,1031.10693932,4.37879454232,94.8840400056,0.186365513527,899.91827528,0.284260983112,0.969404807315,4.5056574444,0.0089198102775,1.13971441536,0.370906617819,0.374394893744,2.12876921161,34.2972958245,811.190486931,680.902862201,1851.79292158,943.997948814
HU,OCGT,6805.24579623,7179.62927606,7639.34132433,3253.34984622,7964.63107644,7628.56755888,4103.72331567,3343.41491898,2299.12427468,3646.48974175,7125.22711414,6497.36955917,3835.19525072,6855.58737272,2735.65196588,3903.26557934,6182.83045245,6516.02229105,7540.57460241,5879.60813704,8302.90759443
HU,onwind,0.0027346747641,0.00366824851984,0.0193416916591,0.00846387806685,0.00886279364667,0.00943362571808,0.0405540088955,0.0132530397203,0.0120306520995,0.0445902435162,0.00929124964728,0.00164497176449,0.0329337327392,0.0213737260028,0.026405256266,0.0591618666776,0.005453921101,0.0126052928716,0.00360571447729,0.0581654360016,0.00877646698472
HU,ror,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788,30.526315788
HU,solar,0.0223995874594,0.0187059620532,0.185087661873,0.105538129029,0.0762096680975,0.0985642356202,0.565475673076,0.395219381984,0.0651024178534,0.294610805276,0.117231597876,0.0100609987985,0.190653371092,0.120374598488,0.13842968261,1.9727003427,0.0495249327973,0.09709624371,0.0282956244367,3654.84789775,0.283866231576
IE,OCGT,3757.46074355,142.467346331,4500.37221787,1666.41039974,3811.85853767,1303.56208638,990.136103281,332.714525613,758.544841827,4173.256677,921.204767499,4993.77685959,0.487981990608,5216.54744909,553.120054033,4589.56516706,3177.4135312,3611.62751632,1792.04405554,799.4291928,0.204932787874
IE,offwind,0.00312322490412,0.00428811189551,0.0636004708797,0.00698353889173,0.0124059421118,0.00508450621815,1784.95742222,0.00426403837717,0.00828766099281,0.0607319172202,0.00629160425757,0.00252776145089,0.0200230062905,0.0156643198258,0.024254032972,0.0347907677048,0.00403445566943,0.00626135863492,0.00226786596648,0.0293826027255,0.00499482383789
IE,onwind,7207.80603108,7720.92788916,7623.42053249,9288.81285242,7326.30086896,7722.66511585,4578.52336425,8286.0171302,7285.27085993,6767.12598488,7040.18274235,6844.28126396,8032.85182005,6671.15845534,7464.86398798,7506.88105954,6840.74711274,6839.12900139,7081.97759388,7282.04141736,8813.83956662
IE,ror,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
IE,solar,0.00235597919002,0.00252114546072,0.0141246398927,0.00629281607021,0.00643766156313,0.00662849677234,0.0312985552631,0.00681369799116,0.00778637506845,0.0321294433816,0.00676754998341,0.000867862969441,0.0230757116763,0.0147512092798,0.0170083937127,0.0424828341685,0.0038658484687,0.00883645357691,0.00250745461051,0.0409652133099,0.00623921215478
