bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
HU,onwind,85.4127719597802,49.92129323115147,175.81114030631514,29.3501304513908,10.477196414764434,0.8686202969980794,25.069551657006997,61.773941715203996,86.2427461988584,53.78967662288404,56.71951563349506,10.39875337214903,5.345934200126156,14.224287186900533,48.860408701800026,,27.412161806248335
HU,ror,204982.1038038802,276348.3200998386,203628.40075634106,302169.11596046627,279980.3880719536,277185.4071044834,244386.61909514977,247123.26775397576,304237.0128884026,247654.67704050345,343004.48916520015,266047.97481863253,253332.57487547136,274858.9194663726,362862.51214028976,,276234.9990155507
HU,solar,248.02500606355824,122.7099060579554,1010.4544659376346,67.69590907732238,27.82407656314834,5.490917767108893,86.34493839568653,193.54651810447453,350.2979911342196,173.06233140548812,246.5028154193877,43.372400583772446,24.725831797964293,48.33720712017498,320.9966404518375,,1169.084411722482
IE,OCGT,6180637.638597474,3496813.7964847125,9471160.960549362,5487912.36632801,4835076.021385573,9740453.173145961,359.8185466915106,9772527.959829682,1509.22916387153,5409559.987232363,7178262.837539438,5905981.442038242,4384709.630312709,10989367.429344477,6828826.195574695,,9886556.3197385
IE,offwind,176.7666701851363,63.66144509387172,1248.005337918416,96.77262489246996,27.040860325296645,2.3690848560845494,42.61111339946794,252.12930868317576,209.4864710552081,155.5016529648531,211.87329188544305,20.35514654061693,13.697901442935828,33.01223465937605,111.65853326386878,,66.96300524991909
IE,onwind,35175338.6512357,37740106.90227386,36953178.38982743,39071557.311612815,36114552.570025176,33388917.54782566,41721669.612019874,35415671.49581264,45060233.979977965,35878817.174002506,48966877.53689201,40445637.329123504,37232223.32397392,35441199.575449795,52156422.932716615,,33904804.70546358
IE,ror,825088.3768868879,830452.8232503241,778221.2993783503,871739.2342110616,772455.9463685204,813878.0183190914,837098.1618826765,748342.1818201415,836802.3042094785,791042.0583738404,1104003.592165489,841569.246778023,873539.7816351638,749497.0180676673,929228.8935032391,,728836.5171850784
IE,solar,25.529329552592564,18.016956348712498,63.51792730638007,9.1999382762035,3.5989690322731556,0.522206243446804,8.232697184333238,28.020686215158555,27.965107351436686,19.861164909224186,19.65620376929622,3.016632842377231,2.0314390788545515,5.443010846790258,15.867347056179426,,11.218389647435654
IT,OCGT,32138521.32670682,29499068.91629603,14912668.614617197,21438495.60392451,22676204.28994989,17421649.202850923,18729023.6850591,14320615.327249205,24832595.07352628,22239955.420303926,22603008.353832163,14693801.369799186,24778477.975047164,13728971.547618702,22757142.065529786,,26427173.61538833
IT,offwind,19.961147860792753,9.283102994865413,32.0250274532693,11.156241491004584,2.58445603814887,0.41089600554590694,6.579770086800034,21.194938303204786,33.786661190683176,9.041346588571141,18.995140876996267,2.4249534102080204,1.0665343920293542,4.33867566406472,9.980568013019308,,9.323395751217946
