,"('1970-1976', 'ave')","('1970-1976', 'max')","('1970-1976', 'min')","('1976-1982', 'ave')","('1976-1982', 'max')","('1976-1982', 'min')","('1982-1988', 'ave')","('1982-1988', 'max')","('1982-1988', 'min')","('1988-1994', 'ave')","('1988-1994', 'max')","('1988-1994', 'min')","('1994-2000', 'ave')","('1994-2000', 'max')","('1994-2000', 'min')","('2000-2006', 'ave')","('2000-2006', 'max')","('2000-2006', 'min')","('2006-2012', 'ave')","('2006-2012', 'max')","('2006-2012', 'min')","('2012-2018', 'ave')","('2012-2018', 'max')","('2012-2018', 'min')","('2018-2024', 'ave')","('2018-2024', 'max')","('2018-2024', 'min')","('2024-2030', 'ave')","('2024-2030', 'max')","('2024-2030', 'min')","('2030-2038', 'ave')","('2030-2038', 'max')","('2030-2038', 'min')","('2038-2044', 'ave')","('2038-2044', 'max')","('2038-2044', 'min')","('2044-2050', 'ave')","('2044-2050', 'max')","('2044-2050', 'min')","('2050-2056', 'ave')","('2050-2056', 'max')","('2050-2056', 'min')","('2056-2062', 'ave')","('2056-2062', 'max')","('2056-2062', 'min')","('2062-2070', 'ave')","('2062-2070', 'max')","('2062-2070', 'min')","('2070-2076', 'ave')","('2070-2076', 'max')","('2070-2076', 'min')","('2076-2082', 'ave')","('2076-2082', 'max')","('2076-2082', 'min')","('2082-2088', 'ave')","('2082-2088', 'max')","('2082-2088', 'min')","('2088-2094', 'ave')","('2088-2094', 'max')","('2088-2094', 'min')","('2094-2101', 'ave')","('2094-2101', 'max')","('2094-2101', 'min')"
GB ror,0.3912982725862931,1.0,0.000722088439157,0.3672460532790007,1.0,0.00197819458816,0.3826149426068234,1.0,0.00128041998991,0.40280945703917276,1.0,0.0017393027374,0.3721861626524449,1.0,0.000923878799519,0.361223946419044,1.0,0.00088989369416,0.3381167007950017,1.0,0.0016072830553,0.3951618355934092,1.0,0.00444742687855,0.38548925851864924,1.0,0.00109152705515,0.39322874232787486,1.0,0.00373147422258,0.3915727204942944,1.0,0.00233980496666,0.39926719956565404,1.0,0.00572784206942,0.404840398153478,1.0,0.00193945036505,0.4029168407666484,1.0,0.00342883337126,0.41078358918816954,1.0,0.00248478835925,0.38668862359338924,1.0,0.000518786377179,0.3928156354204221,1.0,0.000772573674628,0.4108298813272985,1.0,0.00102294405943,0.4116469587400792,1.0,0.000949659744198,0.4030423385629673,1.0,0.000917324006227,0.44138720564423495,1.0,0.00112910436385
GR onwind,0.26802048067262,0.96627373985,0.0106222709487,0.2863808076344633,0.964063656228,0.0121691477028,0.282581194108975,0.970682784491,0.0121290537723,0.2812196064376684,0.964168502815,0.00806578562108,0.2799007660257156,0.97762310896,0.0114093848589,0.2766588114618046,0.948337691436,0.0109561100272,0.2910411986457935,0.955490423897,0.0134105335962,0.2883045914437079,0.973017099413,0.013394763808,0.2925800527859567,0.970250467326,0.00798905665436,0.28165591476796575,0.950327845179,0.0108976406756,0.280746020502331,0.950341571197,0.0113614881672,0.27253048100573773,0.946671723859,0.0110931457937,0.27678775908222836,0.972242163189,0.00542235406828,0.27806201075256726,0.972190832233,0.01429972784,0.26915662232116055,0.966517592668,0.00885043313502,0.27697366212202845,0.946488237339,0.0128114300299,0.278958919115277,0.955580615907,0.0132747510434,0.27611922800335587,0.955685449341,0.0101187098237,0.2712195221417196,0.960212121872,0.00990800401197,0.27870843956194435,0.966356341992,0.00719450054265,0.2628013039414008,0.960898695197,0.0109840827463
GR offwind,0.34218542268243574,0.980386381903,0.0190119491473,0.359059304688024,0.979132156214,0.0155799059464,0.3507989265843385,0.980559358865,0.0154626303505,0.34710461367669154,0.980110484728,0.0123023024781,0.35132146101465045,0.982467248699,0.0250034611052,0.34537876723143146,0.980965876845,0.0170519709392,0.35756695319391935,0.98048611762,0.0216838907506,0.3523751511072955,0.983064587347,0.0168004866077,0.3539152099497702,0.978408579594,0.0164795902615,0.3536383853805141,0.981656905074,0.0188828786777,0.35113781829024643,0.983893821841,0.0124206878897,0.3493127309318218,0.977603792969,0.0195363078858,0.3518259090248117,0.985231848947,0.00887501582869,0.3476561978819286,0.971713141298,0.0196356198375,0.3346938496012727,0.983988938154,0.016081766632,0.35112935650809257,0.97902323784,0.0144201911967,0.34859472633094807,0.971723625481,0.0197951370431,0.3509576907506342,0.981225263478,0.0163159054629,0.3455008573130598,0.980406126832,0.0155861885916,0.34970593703419955,0.985738414172,0.0110067946396,0.34306258061061307,0.980359741206,0.0156295418974
GR solar,0.1514025708980877,0.71150093934,0.0,0.15007541809824254,0.712856525009,0.0,0.1520602512625342,0.703236305106,0.0,0.1512089723687328,0.698994893431,0.0,0.1510434354745944,0.70309691885,0.0,0.14951969227913708,0.715909991808,0.0,0.14865935076968362,0.708986053221,0.0,0.1497492840494805,0.721778020917,0.0,0.15048888025972984,0.727724814063,0.0,0.1491859148715104,0.709219751969,0.0,0.15066226719000234,0.715098544047,0.0,0.15000074826758053,0.714015607134,0.0,0.15050439778639926,0.703400003603,0.0,0.14919790448828368,0.690452285825,0.0,0.1495908741710099,0.686714963173,0.0,0.1480583514900991,0.692866976388,0.0,0.14884518690793277,0.694118573265,0.0,0.1478994741391136,0.703479947303,0.0,0.1486605889679852,0.687551138462,0.0,0.14844748397426477,0.692416251053,0.0,0.14830415727581114,0.701727524619,0.0
GR ror,0.34859788636615907,1.0,0.000286781449199,0.3984239288698616,1.0,0.000328349167583,0.3359859042462552,1.0,0.000688904210429,0.3477889719311352,1.0,0.000278872295923,0.3438875398556505,1.0,0.000485290850336,0.4119249971800147,1.0,0.000557744700532,0.41800731870790697,1.0,0.000662083814035,0.4048074305097067,1.0,0.000352419086146,0.33230036228935106,1.0,0.000236081590661,0.3874822628510396,1.0,0.000362894915078,0.3404016347498858,1.0,0.000203701092269,0.3316117468665133,1.0,0.000458069722525,0.33101586940405536,1.0,0.000583195143473,0.3526977709845407,1.0,0.000431145731608,0.3113401423784026,1.0,0.000175202139876,0.3535024064657635,1.0,0.000225747748286,0.31282733610956204,1.0,0.000426223324843,0.336477263581896,1.0,0.000391126168921,0.2979003323384082,1.0,0.000353730273522,0.3008012919709184,1.0,0.000401457098002,0.2982990880790725,1.0,0.000392483966716
HR onwind,0.22420352369124275,0.959420004498,0.00402204968153,0.2289997873750836,0.951445653409,0.00411710313594,0.23848594057051783,0.955906075758,0.00699910447778,0.2179224921620994,0.983856318824,0.0078546772314,0.23629186359226356,0.962651639097,0.00744271432779,0.23515413031603233,0.983832853902,0.00706071380041,0.24725492287483386,0.97999556875,0.00481635487406,0.24055157140384154,0.982454326123,0.00413623390124,0.23821848204031754,0.988223288548,0.00506288698247,0.23269156564361332,0.94996655265,0.00584941195951,0.23226086453445924,0.967208146988,0.00884066170832,0.23782220254969177,0.959411963632,0.00860897475364,0.22943116600161917,0.988984878684,0.00662712982508,0.23316673881541847,0.978905073,0.00539723396881,0.23683220132104685,0.960389592546,0.00595725441666,0.23272905042663175,0.962562223302,0.00520562666752,0.23001349443785488,0.964546869002,0.00598462453176,0.2276688967716637,0.941229130426,0.00572108749304,0.22996215144617263,0.981457011866,0.00672915680469,0.2361373747523925,0.973800224149,0.00691021006983,0.22217295398773476,0.966838499677,0.00564126774532
HR offwind,0.2790664852653444,0.980743294446,0.00477907836891,0.2914616058384222,0.972114848232,0.00696206780337,0.29136414297323115,0.974671939943,0.00607413039257,0.26627908574198933,0.97123263075,0.00529767131338,0.2952165098597494,0.980217773806,0.00472484048227,0.2981245721057134,0.979705388203,0.00622599915336,0.31057540514974424,0.982494456304,0.00673051310321,0.3022455911450639,0.981791293679,0.00524174740627,0.29017695864137927,0.976072254775,0.00588273543918,0.29583482314118514,0.975481448566,0.00535128637811,0.2962679157265329,0.98420387772,0.0062729006,0.29450911840219063,0.971605400341,0.00729711010791,0.28677286419688897,0.97580675869,0.00485186719629,0.2972005224998414,0.978185842022,0.00409988315403,0.29551827007196024,0.975583584031,0.00486275463597,0.2924374863360367,0.975712611347,0.00465783132512,0.28807688837244,0.979562806745,0.00366876966871,0.28448928616468133,0.975983137248,0.00564676212022,0.2875909357605783,0.972398136004,0.00542484263903,0.2915481114781614,0.976621870918,0.00450096512122,0.2747984184646157,0.982724720661,0.00481393210289
HR solar,0.1327735770544238,0.721368674976,0.0,0.1324358831016475,0.77754938771,0.0,0.13341031515056906,0.759644115834,0.0,0.13338806011508816,0.737481081656,0.0,0.13238524199772392,0.729143610304,0.0,0.13063200180098325,0.729935685081,0.0,0.1312106702423276,0.741534723707,0.0,0.13187421902698485,0.759051247863,0.0,0.13514938886521144,0.787275311851,0.0,0.1310408801848231,0.733411502689,0.0,0.13193279369045385,0.711580277497,0.0,0.13152611715095416,0.720456416559,0.0,0.13176801020434492,0.723435036843,0.0,0.13004689220935942,0.694526063217,0.0,0.13017510183762696,0.694882915957,0.0,0.1296924556474323,0.708072033655,0.0,0.12986114277869318,0.693709623579,0.0,0.13011219830115656,0.709676709965,0.0,0.1287176259148303,0.682212823165,0.0,0.12986829072651385,0.687137271146,0.0,0.12873981518516409,0.693857606384,0.0
HR ror,0.551559558822572,1.0,0.00070153533333,0.5819177765907222,1.0,0.000809849420517,0.5486133197779779,1.0,0.000920537962724,0.555871330984387,1.0,0.000403802477785,0.5748895981910651,1.0,0.000751380615293,0.6287238365770506,1.0,0.000663948818989,0.6067241795772924,1.0,0.000915282923658,0.5747372941353761,1.0,0.000550306227833,0.5114286146772534,1.0,0.000478127289888,0.5961102980507086,1.0,0.000498733827203,0.5867986695703995,1.0,0.000435436881937,0.5768595604834579,1.0,0.00112349414055,0.5864441579755796,1.0,0.00109214276123,0.555182380342631,1.0,0.00073898882188,0.5648894151490575,1.0,0.000930376241718,0.5608917342140862,1.0,0.000337430087403,0.5580667043850027,1.0,0.000999533269321,0.5356779106145054,1.0,0.000617124940574,0.5401755748738926,1.0,0.000419539934192,0.5166560358654403,1.0,0.000817125726786,0.527490478272203,1.0,0.00055419912036
HU onwind,0.1765364500721445,0.967899992167,0.00339842320993,0.18477302864138695,0.985584272818,0.0045404446642,0.1910611497416996,0.97903648082,0.00480641395675,0.1709832795050184,0.960704660128,0.00332181190305,0.18701693063527314,0.967261142049,0.0037697555881,0.18718643497039417,0.994511054278,0.00475028805673,0.19362336159511975,0.990532883709,0.00366326408416,0.19289732324384468,0.984452930404,0.005256961486,0.18678447905750173,0.985419790347,0.00525864990202,0.18756426403987875,0.981990219283,0.00340956571905,0.18544255082219138,0.996225652844,0.0033330478819,0.1955671408488152,0.990244386537,0.00417076809219,0.18959326760323614,0.984418993476,0.00415999360456,0.18823921047829412,0.983093220816,0.00380298739864,0.19018635731315114,0.964673831352,0.00294153661177,0.1889988074793137,0.985207776512,0.00402932389185,0.18556987003836276,0.977137794446,0.00271002362078,0.1855235517407231,0.976415396591,0.00384552385056,0.18570431348128794,0.975314132692,0.00441360237829,0.194547029125968,0.970310347103,0.00398549776378,0.18067675155954635,0.984338954026,0.00382949570557
HU solar,0.1311887825286338,0.725082744435,0.0,0.13060275928509577,0.811215085516,0.0,0.13158039584762551,0.7712685955,0.0,0.13332138634144342,0.804743158105,0.0,0.13125153803486184,0.791072851688,0.0,0.1294527409644001,0.720681803534,0.0,0.1295616348519485,0.729589568949,0.0,0.1304164820504679,0.76108054546,0.0,0.1340219347563203,0.815886844813,0.0,0.12943130667169245,0.748370510621,0.0,0.12954200195184612,0.723697648937,0.0,0.1302144511602153,0.741087365781,0.0,0.12872315828871875,0.723733358463,0.0,0.1272918561165226,0.693008503534,0.0,0.12740820753933937,0.697966361106,0.0,0.12786399851026636,0.712133366791,0.0,0.12740154230340534,0.697317253822,0.0,0.1276173141965441,0.707975502915,0.0,0.12562087182673715,0.694613774557,0.0,0.12754034104469836,0.688096354603,0.0,0.12652915589683983,0.68910647839,0.0
HU ror,0.5484957738988084,1.0,0.0,0.5717359504837605,1.0,0.00272576577906,0.5488776041993131,1.0,0.00216433709079,0.5044475054814838,1.0,0.0,0.5457789194972351,1.0,0.00277610320985,0.5970721031493555,1.0,0.00250694185326,0.5607893933888958,1.0,0.0,0.5066038839786945,1.0,0.00222449316633,0.4945428094868172,1.0,0.00182399413381,0.5428490513777855,1.0,0.00203432934032,0.5767534672368141,1.0,0.0,0.5114264916093643,1.0,0.00220127932242,0.5736155024405418,1.0,0.00218876358048,0.5579538184810916,1.0,0.0,0.5634147532285166,1.0,0.00224551004155,0.5478250832506592,1.0,0.0,0.5686346241561184,1.0,0.00222108059084,0.5050332416488729,1.0,0.00285923878459,0.5631243766170843,1.0,0.00291296923149,0.4812935244499531,1.0,0.00258544273991,0.5611231284809574,1.0,0.0024864592913
IE onwind,0.35898287434351334,0.997362207763,0.00401114491875,0.36769219771881256,0.997042669095,0.00801668443949,0.37297031141622977,0.997583469646,0.00627353948681,0.37905985344906074,0.997868789205,0.00588882783958,0.35352514289929465,0.997747481869,0.00704756871165,0.3673954659318033,0.99712845476,0.00390476190935,0.34154981489704334,0.997691020377,0.00662501237437,0.3755427497258089,0.997237699592,0.00728755222868,0.37405578826878655,0.998277575171,0.00640906727691,0.37336614659971784,0.998017502965,0.00754730640389,0.36276577639919916,0.997721433657,0.00608137659198,0.36267649410342945,0.997446215492,0.00656097918908,0.36686476003105917,0.997633990608,0.00504535501545,0.37021802459798464,0.997492613466,0.00806436295245,0.36857321652896174,0.997590936523,0.00446630799231,0.36744811891664425,0.997385987497,0.00643449177482,0.3673068639750184,0.997753158179,0.00684098663634,0.36288626059377255,0.997242167704,0.007555482375,0.3670529218758553,0.997455388447,0.00535386757962,0.3628962842034702,0.997847960053,0.00736668510935,0.3699207359072732,0.996893254799,0.00668247999292
IE offwind,0.5437468948524309,0.996144608672,0.0226817840031,0.5532337614261333,0.997345776345,0.0229581405562,0.5642707646923424,0.996362084705,0.0219497691227,0.5719196989799812,0.998250265507,0.0121707332571,0.542220575950554,0.998956705125,0.0230074313688,0.5495842445611309,0.995958887531,0.0232940593989,0.536188649887281,0.996769265322,0.0227685934853,0.5583787569653886,0.996057587497,0.023862319354,0.5575245522947004,0.998371854049,0.0215123260375,0.560135192142212,0.996828095662,0.0198179187946,0.545275178641065,0.997534596597,0.019123697612,0.5437093803532115,0.996226817591,0.020120237563,0.5436135448104016,0.997137675573,0.00893012574216,0.5413645889114088,0.997189853492,0.0220019536097,0.5434833702640928,0.997154100895,0.0156788084333,0.5436160349243063,0.998969869023,0.0241808403639,0.5420031654186404,0.998821570561,0.018607957212,0.536087222655005,0.998310561176,0.0245595882284,0.5372690307666387,0.997597126852,0.0151449497783,0.5333871181145021,0.995842952861,0.0169601412494,0.5328821999115999,0.998760807598,0.0278846187334
IE solar,0.09197708220712777,0.700503417447,0.0,0.09290794762991174,0.655505216923,0.0,0.09287352529113782,0.657958756857,0.0,0.09025867842373993,0.682538591742,0.0,0.09243563375152128,0.692637503468,0.0,0.09182220852889761,0.659049189822,0.0,0.09413900039426479,0.662777449868,0.0,0.09089900522845419,0.650891396728,0.0,0.09012032317483097,0.691045165267,0.0,0.08976816187657458,0.67476368799,0.0,0.09004405006362402,0.680422738761,0.0,0.08873631714531284,0.670935621276,0.0,0.08877160963814068,0.672658410042,0.0,0.08689481772867579,0.645204196964,0.0,0.08666062884714251,0.648973760536,0.0,0.08959218024760347,0.664361233171,0.0,0.08840914256925278,0.650887009,0.0,0.08598226972073533,0.639140737663,0.0,0.0862990443327103,0.647284032824,0.0,0.08818626606749803,0.650989825638,0.0,0.08513968709468371,0.655256903026,0.0
IE ror,0.47503492978021084,1.0,0.0,0.42458332962382134,1.0,0.0,0.4518121939635748,1.0,0.0,0.5047643069385781,1.0,0.0,0.42722117002401006,1.0,0.00145359759181,0.44429332698709345,1.0,0.0,0.410785253788608,1.0,0.0,0.46342207376003663,1.0,0.00122807617569,0.4726203943853732,1.0,0.0,0.47788394406898643,1.0,0.000737308868218,0.452266815106431,1.0,0.000818032978908,0.4400575107741426,1.0,0.00107642188805,0.4805214349918831,1.0,0.0,0.4495617251836055,1.0,0.0,0.47317043397258374,1.0,0.000834744777581,0.45335642275510407,1.0,0.0,0.4480193742646648,1.0,0.0,0.46417734247248393,1.0,0.000798099865883,0.47239448770047576,1.0,0.000640811325234,0.45857300454999533,1.0,0.0,0.47248257790171444,1.0,0.0
IT onwind,0.2728625750904684,0.932097043446,0.0187478144335,0.28457637921659296,0.953023793203,0.0170564217521,0.2814229082341128,0.91774678742,0.0192361880824,0.26848508123571885,0.919214435328,0.0184702894719,0.28356541210339076,0.911717755341,0.0213098655916,0.27903461309836375,0.905715496549,0.0194593163697,0.28952110543296955,0.923743127608,0.0177160485578,0.29043600633257255,0.932324462802,0.020063181721,0.27786151297766265,0.923215579698,0.0166421807136,0.2808219794909572,0.922052505169,0.0241688451122,0.278723573097199,0.908046491651,0.0201410700519,0.27725749749691914,0.882196635377,0.0221012056289,0.28112808850471566,0.925064088785,0.0172613171246,0.27536979737488476,0.929772380043,0.0166136065983,0.2777760406790882,0.927395166455,0.0146830306009,0.27518441702844265,0.908772234331,0.0197454106565,0.2690501176122854,0.929007195421,0.0139834694311,0.26483102533108205,0.938682343884,0.0122962403347,0.2696629599735877,0.94505474014,0.0166474198135,0.2733378120813633,0.925484072859,0.016729288576,0.26019653348314903,0.935100007375,0.018057034197
IT offwind,0.3240040557103339,0.972050461849,0.0141488252671,0.35149807351598045,0.973561529855,0.0175810301021,0.33357081258914556,0.965343279297,0.0180344483857,0.3204702417756416,0.970801277168,0.0181704203029,0.3358331685200472,0.975463007885,0.014839488244,0.33827105596849705,0.975625682294,0.0165791906678,0.35024613968905793,0.971534052956,0.0228373466447,0.3477571648531912,0.968223145867,0.0207216717946,0.3284776304988168,0.977042783385,0.0168463448069,0.3416388630752502,0.983001984433,0.0158277139972,0.3341774932445799,0.972448959252,0.0196171064465,0.3292891196250947,0.968639407824,0.0145050268741,0.33446182936797525,0.979874672336,0.0166102036397,0.3331387989301043,0.978946345643,0.0209879580236,0.32487525044471777,0.967048229133,0.0162374873776,0.331220436315297,0.975629261134,0.0221115367345,0.32175040663025134,0.977268839041,0.0205375937812,0.3181984389027396,0.970440439376,0.0188244492595,0.3208257050295685,0.970904104246,0.0173954814232,0.31926588067926454,0.978220968793,0.0162113867965,0.308266511958749,0.97505838608,0.0174336422952
IT solar,0.13852257737381754,0.677241528916,0.0,0.13718922806015812,0.691853687585,0.0,0.138622106895336,0.677685712321,0.0,0.13747584822166486,0.673631099826,0.0,0.13822212950184934,0.685378591525,0.0,0.13725355437356115,0.696997094747,0.0,0.13676107952030908,0.685518735963,0.0,0.1377168881809893,0.696051237379,0.0,0.13852012534627184,0.694903016394,0.0,0.1365107726111777,0.675860469879,0.0,0.13647524003349001,0.675896265595,0.0,0.1370576794116934,0.668954712406,0.0,0.1374388360383227,0.686117704514,0.0,0.13662437725527296,0.672606241388,0.0,0.13697877912698145,0.668788221245,0.0,0.13543270335501265,0.681213990938,0.0,0.1353884415398712,0.682748242858,0.0,0.13489471800274974,0.686809589852,0.0,0.13551785561575144,0.670444633939,0.0,0.13559241250439089,0.666011115833,0.0,0.1358526209627735,0.662238391109,0.0
IT ror,0.5637509590140579,1.0,0.00115224840112,0.5376596475023963,1.0,0.00367620184628,0.5555669421376849,1.0,0.00195834584358,0.5490586812459772,1.0,0.00149526600928,0.5381576494311548,1.0,0.00315717624916,0.5602496907152384,1.0,0.00091940027832,0.5405572121946306,1.0,0.00137590576934,0.5533361400375476,1.0,0.00514860874048,0.5083253853389291,1.0,0.00101953440646,0.5511198187428682,1.0,0.00470305958661,0.5787295987259502,1.0,0.00193702785543,0.5617247151632191,1.0,0.00147402281071,0.5626963905707622,1.0,0.00119800424073,0.5480084997332799,1.0,0.000620947738151,0.5350926389739332,1.0,0.00155231797278,0.556805808257866,1.0,0.0013059698274,0.5587965680636819,1.0,0.00223518932964,0.5576202054350824,1.0,0.00235614248086,0.5570408050737672,1.0,0.00201977042138,0.5286544567252485,1.0,0.00199651322119,0.5315558884504086,1.0,0.00197955230226
LT onwind,0.24070067730259936,0.999132255584,0.00374676599163,0.25810570650631337,0.997767915012,0.00266926782274,0.2509835291477763,0.996237026944,0.00279130701091,0.23570961632703402,0.996846175849,0.00275379916889,0.24645846181960834,0.997847984701,0.00264009495728,0.24684507488866186,0.997857516828,0.00305475675419,0.24265152050907818,0.998270368803,0.00295565622123,0.25393375630870585,0.996096025162,0.00341353625979,0.2569206147798052,0.99526630438,0.00309825368953,0.25084979382327466,0.998323609134,0.00310710990018,0.2463223549930195,0.998547057745,0.00355579502567,0.25902748061071745,0.997754167375,0.00361559799887,0.25216378136800244,0.997640305718,0.00386411881201,0.2461604053608644,0.998262101594,0.00265390974325,0.25937040834813563,0.996276278705,0.00358495959764,0.2529759727903469,0.997458726779,0.00244728395149,0.25275286248306184,0.996860842231,0.00255061972158,0.2340493845423914,0.997163982864,0.00305048486829,0.25211288057971687,0.99439431893,0.00253348410711,0.2562773192564203,0.997795455626,0.00307899725739,0.24576285320658492,0.995755057863,0.00278316295522
LT offwind,0.38532592698973106,0.994650602986,0.00260171659857,0.3971260146380453,0.995278070621,0.00282155006717,0.4057102018298971,0.995030634642,0.00239886688001,0.3674408114552236,0.994263466093,0.00243921088688,0.39695620707158347,0.994097554177,0.00269501315164,0.401801453601326,0.99441488888,0.00284649121844,0.3988457490694545,0.995234210668,0.0033192344611,0.4022550375183907,0.994549863652,0.00237126463106,0.4216238645372206,0.994796788372,0.00291886978113,0.40994879905420245,0.994695401414,0.00308451222665,0.4065909531724176,0.995363196605,0.00323942216675,0.4256950153719661,0.993751396781,0.00254676111063,0.4186634418160456,0.994199728885,0.0022157545351,0.418060035801025,0.994989481916,0.00267210193244,0.44144584644969254,0.995050982582,0.00287330495649,0.4180148128358841,0.994603972709,0.00285083454243,0.42011233185385866,0.994855962936,0.00291383924671,0.4019984868552029,0.99390365675,0.0030436228235,0.42814265374860133,0.994247190279,0.00228073772087,0.4239163982462373,0.99481302967,0.00249479822677,0.41996728600424316,0.994888400096,0.00327608514254
LT solar,0.10569748179563249,0.814783996748,0.0,0.10764006212055911,0.819434516234,0.0,0.11097827271852542,0.817123616357,0.0,0.11098514364254629,0.816059194673,0.0,0.11285310138793488,0.852044795779,0.0,0.11203218477034008,0.818627152751,0.0,0.10851925969330034,0.792753573415,0.0,0.10650522593224522,0.811771102784,0.0,0.1068650818846353,0.823667466748,0.0,0.10334331014183804,0.766522576491,0.0,0.10432265190301429,0.796885936672,0.0,0.10231699854861778,0.798237221311,0.0,0.10151555280139202,0.773712603495,0.0,0.10102399609157811,0.754374558883,0.0,0.09710826342400553,0.778563345866,0.0,0.09808045518881697,0.705498443582,0.0,0.09686626196481535,0.716076489662,0.0,0.09776063621925847,0.761875240418,0.0,0.09330223136728612,0.686503370498,0.0,0.10058190763749258,0.713442348536,0.0,0.09294649994926517,0.694233527982,0.0
LT ror,0.17958674576224867,1.0,0.0,0.18998439365034475,1.0,0.0,0.15959301396627892,1.0,0.0,0.12232208730105108,1.0,0.0,0.15470649206270579,1.0,0.0,0.14133778943577882,1.0,0.0,0.16409442626339607,1.0,0.0,0.18218529815196868,1.0,0.0,0.16755389897982056,1.0,0.0,0.19987975669371677,1.0,0.0,0.1892400675963278,1.0,0.0,0.2161904956016172,1.0,0.0,0.21842853888592945,1.0,0.0,0.17966928131085944,1.0,0.0,0.2674217916368492,1.0,0.0,0.221141589087688,1.0,0.0,0.20794321495857318,1.0,0.0,0.17288698745325246,1.0,0.0,0.2666804456343143,1.0,0.0,0.1883639539217646,1.0,0.0,0.25015290286259717,1.0,0.0
LU onwind,0.25776348338730887,0.999293766882,0.0014926587735,0.2634153678536263,0.999405773257,0.00179647956167,0.259400321424559,0.999474961244,0.00196469291209,0.24687280940445291,0.99930814851,0.0014315361772,0.2542401916027172,0.999178304665,0.00200476076872,0.2523215581301817,0.99934094665,0.00187638727514,0.24300969650116658,0.999281382345,0.00168612497307,0.2603746559053056,0.999369952485,0.00156652677932,0.2549419886843881,0.999300670208,0.00155010489393,0.2636573137278902,0.999275372682,0.00158089879731,0.25901776463536036,0.999282642282,0.00165818656493,0.267189485405422,0.999451591093,0.00143333098898,0.2863654318384716,0.999033999689,0.00137552419115,0.24923005972826645,0.99948447654,0.0015355568003,0.264669009964842,0.999453463662,0.0019473240053,0.26210356968990417,0.999514229805,0.00169756090818,0.24190324158362167,0.999439559627,0.00155535567542,0.24027202356565386,0.999376857729,0.00172908165411,0.2625645186035452,0.999463842097,0.00187567184915,0.260450455083589,0.999263502506,0.001582159407,0.2612076474501848,0.999381132184,0.00172254757829
LU solar,0.10482022670854893,0.688638582929,0.0,0.10154283854269285,0.721928807237,0.0,0.10520911508581994,0.6987075453,0.0,0.10272411094281406,0.690918916882,0.0,0.10568718175967336,0.728602362621,0.0,0.10392985199163735,0.7289902216,0.0,0.10659165999394304,0.700680102137,0.0,0.10206616466673328,0.727791937935,0.0,0.10245547044541864,0.762192054381,0.0,0.1029421728014432,0.69360986152,0.0,0.10105750761219148,0.685641780333,0.0,0.09940684392484496,0.681229409042,0.0,0.09810147577337172,0.700597274946,0.0,0.1021874366725495,0.665759236097,0.0,0.09742560999541468,0.677597522714,0.0,0.09925332036157317,0.668287502467,0.0,0.10127986068116468,0.683337070994,0.0,0.10034097088023822,0.677109444899,0.0,0.09822048910049003,0.662861339218,0.0,0.09901104925272773,0.675148810758,0.0,0.09700317787482733,0.657287014995,0.0
LU ror,0.02926124996560912,0.242395363886,9.20598513145e-05,0.03490402583150811,0.318791197806,7.2847270061e-05,0.0344434911897518,0.270712527389,9.16389300832e-05,0.033825072720099394,0.363494989689,5.09383680522e-05,0.030675273801799855,0.310114587262,8.10688051106e-05,0.02942695247960162,0.254732698203,9.9159654924e-05,0.027948809328250022,0.273148053496,8.16676544963e-05,0.035225823419522934,0.301667856459,8.32137505791e-05,0.03415554249099121,0.270303081403,6.32797441336e-05,0.031315248376439016,0.255042581258,5.81503626908e-05,0.034169500890335346,0.376768748224,6.00803199347e-05,0.03653677735044556,0.263054399238,6.96624739857e-05,0.0450443404397311,0.371904448956,8.07769234622e-05,0.029601955091941898,0.326934005585,8.94576075883e-05,0.038036267408729604,0.292148063899,8.61580740145e-05,0.0363991918157713,0.408041195837,4.72174584495e-05,0.03241733280957366,0.342595158795,6.28290549187e-05,0.03203303005573295,0.29200638476,4.99500625587e-05,0.034831518731771365,0.332705122581,5.8406872641e-05,0.03656380978059525,0.268468653113,0.0,0.03992498176108754,0.376381998483,7.52874560305e-05
LV onwind,0.25964698689045723,0.995250069755,0.00372630044266,0.2721483966966431,0.995284241786,0.00436080131939,0.26177842276087626,0.995863336098,0.00376923702895,0.24850656125558312,0.993429446134,0.00290556478619,0.25915515206487183,0.99149776007,0.00361032730555,0.2588840440717753,0.994077004226,0.00278209525997,0.2536605235216393,0.989308508857,0.00337266082657,0.26673545897761053,0.994052331209,0.00329444881791,0.27787968104924204,0.992961206116,0.00347590620863,0.2676812610872288,0.99734328161,0.00414473532392,0.2588126512994119,0.994617874655,0.00411814276842,0.2720659592433064,0.99476677625,0.00287455558561,0.2644153150239048,0.997434747649,0.00260123808078,0.2627516764165173,0.99596849566,0.00363578754002,0.2738457055778748,0.990567697339,0.00361907691657,0.268883851905127,0.994653149579,0.00347168159184,0.26668639265184046,0.996422423721,0.00457130742703,0.24919792357148443,0.994839558784,0.0037315938994,0.2687971977971068,0.99743007136,0.00279701599529,0.26684889253091915,0.994588454052,0.00300637116744,0.2621499651689446,0.988862001366,0.00388655510713
