bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082
NO,solar,0.0238181211182,0.0179584735841,0.0555497219039,0.00882871656319,0.00335455818417,0.000475491619991,0.0086228587598,0.0222261733241,0.0271785856531,0.0159135430001,0.0132667394325,0.00302600026267,0.0014530681713,0.0036256181866,0.00965740757632,0.0200378237782,0.00762755661487
PL,OCGT,6201.09667093,3346.45486271,10709.3665499,5162.11453213,2233.1588542,6971.41037028,5053.89862617,5305.9906268,5188.4493878,4238.77461757,6245.90360246,6855.33765501,5987.34576478,6552.81950832,5440.02784574,4463.91678487,5981.62512008
PL,offwind,0.0427313858193,0.0175641707268,0.0541441693695,0.00963812811979,0.00361656367376,0.000849259432706,0.0141054735187,0.0355888959179,0.0475774360314,0.0232695580478,0.014633176888,0.00493768579582,0.00287121000555,0.00894178299663,0.0111525567582,0.0239093953709,0.0207366744153
PL,onwind,0.143674290178,5717.44987088,4553.51146998,0.123041679605,1589.22670614,334.434281644,4275.8171904,0.455599759511,17527.0218465,6278.17734546,0.116005415426,1677.36965911,0.240563463337,0.0592710045343,0.0736373625883,0.110716927406,19478.0215268
PL,ror,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597,1663.48314597
PL,solar,0.0285887749289,0.0258666069192,0.0829398233591,0.0117419533835,0.00462553322286,0.00067954741574,0.00870104130256,0.0262750836332,0.0340781739137,0.0172603150772,0.0197298370691,0.00365248236024,0.00175840598426,0.00513965898024,0.0109975637717,0.0318089972958,0.014333521857
PT,OCGT,2262.59363878,1631.24196781,7522.70775577,2796.30843862,1893.55234475,1299.52564274,1931.84598177,877.975030502,1461.47795005,1688.71550383,3574.74773827,2311.05271986,1749.88658849,3387.05079188,1320.82924642,635.404521342,3190.16015832
PT,offwind,0.0191133395353,0.0125820573174,0.0430879140013,0.0162893783688,0.0083531786789,0.000541631108667,0.117868573118,0.0512659797008,0.0253511025488,0.0109478340637,0.0325947350339,0.00526503140089,0.00159499405806,0.0254306733193,0.0162059813565,0.0200097501219,0.0613975244066
PT,onwind,4270.19296475,7802.7399665,6719.44122008,6927.41512433,5947.77556528,6407.90407967,6609.53622709,9809.85507587,4924.82016415,7049.89157356,6333.57646098,6779.05156988,7182.5301941,6922.46907487,8280.99632652,7411.4648011,5784.83560726
PT,ror,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907,3859.54246907
PT,solar,5709.45327633,3661.743298,5702.34905048,4961.58013856,5731.20322418,4807.07489929,5524.14934834,1889.04983795,4695.79919218,5054.0140456,6392.08904784,7197.51909903,5320.76537225,7037.31144935,5017.09932449,6368.13046685,9269.32052557
RO,OCGT,3269.36355523,3408.26183764,4767.97817507,4219.12818068,3787.43815824,4707.07311608,2490.48000251,4903.77280983,1434.20069641,3941.03542757,4140.23595253,4174.04070793,3140.00411116,5088.42834643,2958.18659653,1167.08031675,2290.68372459
RO,offwind,0.0227600486253,0.00679235987171,0.0667054198612,0.00874560716895,0.00217914227547,0.000350986611123,0.00590851528548,0.0212573872661,0.0304755400025,0.0155863696641,0.0114885849339,0.00247634316613,0.00152715978715,0.00466563730536,0.00942175737385,0.0131965038028,0.00798643918327
RO,onwind,0.0991955356299,0.0540154695685,0.739797207015,0.043286609012,0.0716043958486,0.00162256594217,0.0293943509835,0.0668321647985,0.516633365678,0.105325891827,0.0430880295096,0.0160610567721,0.00854870678239,0.0677810406135,0.0577601781464,0.0583967606938,0.0277535095086
RO,ror,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007,2703.01391007
RO,solar,1717.27062674,1335.69183009,5416.49837226,2362.67744389,1750.11967955,3406.23003584,2288.81335379,3128.37781702,162.107309473,1666.79161768,3863.00994412,1253.60692814,4932.39037973,3153.94043677,3263.35417208,1692.12919066,2395.74866738
RS,OCGT,3750.82172061,2474.04026985,3125.34579785,3661.32512502,2647.75497799,3429.79764888,2160.56504576,4781.81913634,2772.56633362,3171.23269844,3643.07437424,2257.19057723,2689.73983649,4967.17520894,3199.70709741,1911.90056553,1478.86634179
RS,onwind,0.103750581013,0.0415377598687,0.374945753384,0.0371072327016,0.0284973257945,0.00131985219567,0.0230985754066,0.0708791966989,0.112207141087,0.0662371637063,0.047881593377,0.010754353222,0.00644387279486,0.0145907822836,0.0534304011839,0.0932654429326,0.0400068777848
RS,ror,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437,1749.7264437
RS,solar,2777.57008817,0.097833300581,660.694173177,2373.88783254,1600.03763101,3139.40747032,0.113229433587,5268.21921706,3681.69726258,2821.69212046,4967.07895389,0.637740489817,6052.26634526,5527.94879058,7134.89237736,2670.86844719,3.71646882698
SE,OCGT,4748.76557873,21.3678707487,9146.45914277,4827.36933376,1.37058587876,6807.37520943,3405.33650219,5162.79886031,1029.84161463,1476.30589827,6120.69606656,6686.32500431,5367.13463419,6411.11414279,3085.90735338,3928.15328261,5743.02070016
SE,offwind,0.00605693596558,0.00301073540638,0.00832240320826,0.00356216883994,0.000976404564221,0.000148518611594,0.00291239917186,0.00633882095311,0.0123697011607,0.0042595031113,0.00439544950175,0.000996065785181,0.00042626512811,0.00181407271675,0.00258542512066,0.00671418869262,0.004480792685
SE,onwind,0.0975459546362,0.0663036182325,0.139981873946,0.0272946215207,0.0124382659467,0.00305471590902,0.0376465632438,0.0520020533208,0.0989325507898,0.0664516333849,0.0281412913091,0.0089692236352,0.0147346112765,0.0189231376824,0.0195812110947,0.0690646955508,1.15693209919
SE,ror,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0,6564.0
SE,solar,0.0240263164384,0.0186235285598,0.0630949025846,0.00954207330665,0.00308529301556,0.000479509417692,0.00890564267951,0.0246502326721,0.0283975305304,0.0190392155932,0.0139474880204,0.00319095717047,0.00184709523923,0.00426117742577,0.0109497367643,0.0223782822726,0.00869570614324
SI,OCGT,69.6634311152,1015.56124437,2423.44211697,1319.95726385,1790.936072,2164.16266505,1341.67945992,1932.95377655,1279.55552137,1167.75456633,1789.78789686,1621.58194932,1638.82047745,2128.56356815,1572.10864558,1488.17751342,1388.82698075
SI,offwind,0.0036405390428,0.00318261226309,0.00982269221091,0.00121206770872,0.000488050329882,6.50810982843e-05,0.00148614382696,0.00410557980189,0.00503473316763,0.00257221792021,0.00207256028791,0.000549274439878,0.000275455534255,0.000751899074067,0.0017363455712,0.00363188199454,0.00106736526862
SI,onwind,0.0589792256504,0.034739068497,0.130487806266,0.0264625991973,0.00724569037427,0.000894446064725,0.0196636544442,0.0652564414649,0.056485844049,0.0329714537452,0.085033308553,0.00688150761128,0.00390152482676,0.0198188001385,0.028316501891,0.0664658314524,0.0328374564059
SI,ror,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
SI,solar,0.109284368833,0.0830720590834,0.468871015881,0.0503712409562,0.0154377617307,0.00280098027878,0.0716728889312,0.175919166997,0.230712004662,0.115935904262,0.092089416768,0.0340227620051,0.0177754498989,0.0418081110743,0.132019961525,150.876483557,0.389926972672
SK,OCGT,5885.53190322,2651.27895859,7033.4095323,4819.38748563,2289.06830508,6693.65647013,4432.96339766,4998.78243957,3663.13179838,4426.0386801,6122.27648981,5688.0423555,4998.68751241,6387.58106685,3431.33216314,4116.55935415,6369.16918983
SK,onwind,0.0812341142598,4380.15296165,2332.11785048,0.168703360431,0.194273366956,0.00906406899691,0.0369782764685,0.212013312992,3045.87018782,0.660094368457,0.0588917155738,0.0345174686376,0.0105913716726,0.017334761074,0.095768760446,0.179480718991,0.0587483232125
SK,ror,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0,2520.0
SK,solar,0.115949230525,0.128078183794,3.38116624765,0.117703320372,0.0208657701058,0.00494453501469,0.100957867553,0.265587694074,0.302518332461,0.297445225617,0.107799093888,0.0642833520126,0.0239340461146,0.0281953684872,726.464925721,4658.20898243,1.14709906899
