bus,carrier,1970-1976,1976-1982,1982-1988,1988-1994,1994-2000,2000-2006,2006-2012,2012-2018,2018-2024,2024-2030,2030-2038,2038-2044,2044-2050,2050-2056,2056-2062,2062-2070,2070-2076,2076-2082,2082-2088,2088-2094,2094-2101
DE,OCGT,10385.6733503,7676.76604609,8948.09754265,10705.1010681,16458.4795137,7216.2632967,15719.3939733,9233.93087059,13822.0567527,8628.0115651,,8395.4591822,12086.192939,10327.3372234,10097.0302021,20657.4321546,10900.3802521,6036.07579935,8519.22960206,12290.6155652,9160.40597955
DE,offwind,0.0246886171509,0.0475622102808,0.0224872241558,0.0125766918736,0.00584802830871,0.013108029347,0.00885700532965,0.0105202627747,0.0166280802626,0.0210523560078,,0.00152647572696,0.0516891248921,0.031397668488,0.020363248253,0.0373731617158,0.0217609584522,0.0210544198482,0.00238230549002,0.032172309152,0.0569888059428
DE,onwind,0.116353001532,0.103295269137,0.114763845658,0.0465466397482,0.0601853994955,0.0815288061201,0.0345700360299,0.0166225442607,0.0334427937006,0.0864663594584,,0.00458154969787,0.294686362708,0.119629153923,0.0521609828545,0.146545192638,0.0774175343172,0.0641440271091,0.017832201429,0.119403420554,0.139016469678
DE,ror,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571,9992.86767571
DE,solar,0.0314415836602,0.0368684757471,0.0199094850591,0.00490320887114,0.00471168391715,0.0167446356154,0.010802350639,0.00682070922386,0.00868276479978,0.0350907744274,,0.00186521935806,0.0558062437071,0.0392875916788,0.0196584391144,0.0455769978595,0.0193482850555,0.0242226944165,0.00207645343355,0.0385544685208,0.0541819984762
DK,OCGT,9623.78753954,6645.2355942,8540.67095013,10233.4150722,5481.81877501,5899.67473098,2375.75063959,6463.04393957,6884.65697461,7761.9095179,,7646.68631584,5585.96672504,9259.57598658,8722.91573239,31.4371042856,7494.01189195,5548.4480517,7702.70579749,2916.85570827,5671.92339757
DK,offwind,0.0100617907486,0.0136658415676,0.007250007304,0.00266965877647,0.00193359239294,0.00614725636677,0.00366210833912,0.00390995452618,0.00424240771732,0.011916170719,,0.000645100967517,0.0154672588382,0.0134347166921,0.00815884031297,0.0140407644916,0.00762909154441,0.00880129043436,0.000665401833722,0.0117990885922,0.0249442095674
DK,onwind,2966.03453219,28040.3997464,18239.0694388,29252.8690479,29797.9376052,20043.8111873,4142.80686192,29797.9429742,29797.9424927,1322.51556929,,3022.62706482,3518.6833653,13225.0835244,18590.9180742,19978.1161816,16030.5389399,29797.9114209,29797.9415907,29797.9381128,29797.9319134
DK,ror,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
DK,solar,0.0247927587128,0.0308635624375,0.0193506275191,0.00442716113035,0.00308192297114,0.0104618237122,0.00980045798152,0.00539401375273,0.00988000059531,0.0270629771909,,0.00197749872951,0.0421880527889,0.033266649897,0.0133840674461,0.0282634575138,0.023329291305,0.0184183425488,0.00141224033602,0.0251421031102,0.0508979447086
EE,OCGT,1109.89816519,1649.84039392,863.355535634,1454.11699486,1.76777211497,1491.37050996,749.434526424,0.0508598995568,381.343947009,1587.03405873,,0.00579811726321,1540.63820035,1130.99395181,988.736156868,416.782196401,1147.26183832,499.942884475,1377.31754982,1021.6185908,1659.71048869
EE,offwind,0.0138952163577,0.0164894679757,0.0100565883207,0.00255057812325,0.00155247393884,0.00639369226896,0.00470087250183,0.00336331440476,0.00575814514704,0.0157146810496,,0.00102399372709,0.0281758128634,0.0163245601076,0.00848184747947,0.0180538862569,0.0147375102815,0.0122465576823,0.000959633472079,0.0130711893702,0.0324384883606
